#,Job_ID,WeatherFile, ModelFile, @@building_fabrics@@, @@orientation@@, @@glazing_ratio@@, @@glazing_coating@@, @@overhang@@, @@infiltration_rate@@, @@fresh_air@@, @@lighting_density@@, @@equipment_open@@, @@occupancy_open@@,Message, Warnings, Errors, Hours, Minutes, Seconds,c0: InteriorLights:Electricity [J](RunPeriod),c1: InteriorEquipment:Electricity [J](RunPeriod),c2: Heating:DistrictHeating [J](RunPeriod),c3: Cooling:DistrictCooling [J](RunPeriod)
862,LHS-000862,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,45,50, Reflective, Overhang,0.9,0.005,24,20,15,EnergyPlus Completed Successfully,2,0,0,0,14.62,3.70E+11,3.35E+11,1.03E+11,2.04E+11
863,LHS-000863,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,0,25, Non_reflective, Overhang,0.5,0.02,8,10,9,EnergyPlus Completed Successfully,2,0,0,0,21.86,1.27E+11,1.30E+11,7.52E+11,1.62E+10
864,LHS-000864,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,90,25, Non_reflective, none,0.5,0.02,12,10,6,EnergyPlus Completed Successfully,2,0,0,0,17.67,1.86E+11,1.30E+11,5.12E+11,4.78E+10
865,LHS-000865,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,315,50, Non_reflective, Overhang,0.3,0.01,12,25,15,EnergyPlus Completed Successfully,2,0,0,0,17.53,1.74E+11,3.02E+11,1.43E+11,1.73E+11
866,LHS-000866,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,225,75, Non_reflective, none,0.1,0.005,16,15,6,EnergyPlus Completed Successfully,2,0,0,0,10.07,2.46E+11,2.49E+11,2.91E+11,2.07E+11
867,LHS-000867,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,0,75, Reflective, none,0.5,0.015,20,25,12,EnergyPlus Completed Successfully,2,0,0,0,21.62,3.06E+11,3.74E+11,1.29E+11,2.54E+11
868,LHS-000868,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,45,75, Non_reflective, none,0.5,0.01,16,15,12,EnergyPlus Completed Successfully,2,0,0,0,18.09,2.46E+11,2.12E+11,2.14E+11,2.35E+11
869,LHS-000869,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,180,50, Reflective, none,0.9,0.01,12,20,9,EnergyPlus Completed Successfully,2,0,0,0,9.33,1.89E+11,3.35E+11,6.13E+11,6.21E+10
870,LHS-000870,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,45,50, Non_reflective, none,0.3,0.005,4,10,12,EnergyPlus Completed Successfully,2,0,0,0,12.33,6.70E+10,1.67E+11,1.38E+11,1.68E+11
871,LHS-000871,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,0,75, Reflective, Overhang,0.5,0.01,4,10,9,EnergyPlus Completed Successfully,2,0,0,0,10.67,6.77E+10,1.70E+11,2.79E+11,8.97E+10
872,LHS-000872,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,315,50, Non_reflective, none,0.9,0.01,24,25,9,EnergyPlus Completed Successfully,2,0,0,0,9.38,3.66E+11,4.12E+11,1.22E+11,3.24E+11
873,LHS-000873,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,225,75, Non_reflective, Overhang,0.9,0.01,24,25,9,EnergyPlus Completed Successfully,2,0,0,0,16.98,3.36E+11,3.02E+11,1.69E+11,3.12E+11
874,LHS-000874,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,135,25, Non_reflective, Overhang,0.1,0.02,8,15,9,EnergyPlus Completed Successfully,2,0,0,0,11.85,1.27E+11,2.49E+11,2.11E+11,8.81E+10
875,LHS-000875,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,180,75, Non_reflective, Overhang,0.5,0.015,16,10,9,EnergyPlus Completed Successfully,2,0,0,0,21.26,2.46E+11,1.30E+11,3.53E+11,1.32E+11
876,LHS-000876,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,180,25, Non_reflective, none,0.7,0.005,16,25,15,EnergyPlus Completed Successfully,2,0,0,0,18.58,2.28E+11,3.02E+11,1.26E+11,1.59E+11
877,LHS-000877,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,180,75, Reflective, Overhang,0.3,0.01,12,25,12,EnergyPlus Completed Successfully,2,0,0,0,11.78,1.86E+11,4.12E+11,1.61E+11,1.51E+11
878,LHS-000878,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,225,75, Non_reflective, none,0.1,0.005,24,15,15,EnergyPlus Completed Successfully,2,0,0,0,12.19,3.36E+11,1.55E+11,2.97E+11,2.31E+11
879,LHS-000879,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,0,75, Non_reflective, none,0.1,0.01,16,10,6,EnergyPlus Completed Successfully,2,0,0,0,18.05,2.28E+11,8.16E+10,1.90E+11,3.05E+11
880,LHS-000880,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,180,75, Non_reflective, none,0.1,0.005,24,25,9,EnergyPlus Completed Successfully,2,0,0,0,15.48,3.66E+11,3.74E+11,1.22E+10,7.29E+11
881,LHS-000881,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,225,25, Reflective, none,0.5,0.01,12,25,12,EnergyPlus Completed Successfully,2,0,0,0,9.69,1.89E+11,4.17E+11,1.58E+11,1.11E+11
882,LHS-000882,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,0,75, Non_reflective, Overhang,0.3,0.015,24,10,15,EnergyPlus Completed Successfully,2,0,0,0,14.99,3.66E+11,1.67E+11,8.90E+10,3.24E+11
883,LHS-000883,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,135,25, Non_reflective, none,0.7,0.01,20,10,9,EnergyPlus Completed Successfully,2,0,0,0,8.55,3.10E+11,1.70E+11,1.78E+11,1.25E+11
884,LHS-000884,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,225,50, Reflective, Overhang,0.9,0.005,24,20,12,EnergyPlus Completed Successfully,2,0,0,0,11.44,3.70E+11,3.35E+11,2.02E+11,1.35E+11
885,LHS-000885,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,45,50, Non_reflective, none,0.9,0.01,16,15,12,EnergyPlus Completed Successfully,2,0,0,0,8.52,2.46E+11,2.49E+11,5.20E+11,8.91E+10
886,LHS-000886,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,315,25, Non_reflective, Overhang,0.5,0.01,8,15,9,EnergyPlus Completed Successfully,2,0,0,0,20.27,1.21E+11,1.55E+11,1.91E+11,6.28E+10
887,LHS-000887,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,135,75, Reflective, Overhang,0.3,0.005,24,25,15,EnergyPlus Completed Successfully,2,0,0,0,12.05,3.66E+11,4.12E+11,5.79E+10,3.19E+11
888,LHS-000888,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,135,50, Non_reflective, Overhang,0.3,0.015,8,10,12,EnergyPlus Completed Successfully,2,0,0,0,17.5,1.27E+11,1.30E+11,1.89E+11,1.20E+11
889,LHS-000889,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,0,25, Non_reflective, Overhang,0.3,0.005,24,25,12,EnergyPlus Completed Successfully,2,0,0,0,17.93,3.66E+11,3.74E+11,1.58E+10,4.30E+11
890,LHS-000890,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,225,25, Reflective, Overhang,0.1,0.01,16,10,15,EnergyPlus Completed Successfully,2,0,0,0,17.71,2.28E+11,8.16E+10,4.29E+11,2.01E+10
891,LHS-000891,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,315,25, Reflective, none,0.1,0.005,16,25,6,EnergyPlus Completed Successfully,2,0,0,0,11.42,2.46E+11,4.12E+11,1.95E+10,3.52E+11
892,LHS-000892,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,225,75, Reflective, none,0.9,0.005,24,15,6,EnergyPlus Completed Successfully,2,0,0,0,12.92,3.70E+11,2.52E+11,1.76E+11,2.16E+11
893,LHS-000893,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,270,50, Reflective, Overhang,0.7,0.02,16,10,12,EnergyPlus Completed Successfully,2,0,0,0,14.18,2.46E+11,1.67E+11,4.25E+11,4.71E+10
894,LHS-000894,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,90,75, Non_reflective, Overhang,0.1,0.005,12,20,12,EnergyPlus Completed Successfully,2,0,0,0,15.09,1.86E+11,3.30E+11,1.79E+10,4.67E+11
895,LHS-000895,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,0,50, Reflective, Overhang,0.7,0.02,20,20,12,EnergyPlus Completed Successfully,2,0,0,0,14.78,3.10E+11,3.35E+11,2.45E+11,1.31E+11
896,LHS-000896,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,180,75, Reflective, none,0.7,0.015,4,25,6,EnergyPlus Completed Successfully,2,0,0,0,13.65,6.77E+10,4.17E+11,4.01E+11,1.32E+11
897,LHS-000897,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,270,25, Reflective, Overhang,0.9,0.005,16,10,12,EnergyPlus Completed Successfully,2,0,0,0,11.76,2.46E+11,1.67E+11,1.92E+11,5.68E+10
898,LHS-000898,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,270,75, Non_reflective, Overhang,0.5,0.01,20,20,15,EnergyPlus Completed Successfully,2,0,0,0,18.91,3.06E+11,2.93E+11,6.78E+10,4.02E+11
899,LHS-000899,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,0,50, Reflective, Overhang,0.1,0.01,8,25,9,EnergyPlus Completed Successfully,2,0,0,0,14.65,1.27E+11,4.12E+11,5.24E+10,2.25E+11
900,LHS-000900,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,90,75, Reflective, Overhang,0.7,0.015,16,25,6,EnergyPlus Completed Successfully,2,0,0,0,10.2,2.46E+11,4.12E+11,4.60E+11,9.64E+10
901,LHS-000901,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,0,25, Non_reflective, none,0.3,0.005,24,25,6,EnergyPlus Completed Successfully,2,0,0,0,13.72,3.66E+11,3.74E+11,5.74E+10,2.90E+11
902,LHS-000902,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,180,25, Reflective, Overhang,0.3,0.02,20,20,6,EnergyPlus Completed Successfully,2,0,0,0,19.52,2.82E+11,2.28E+11,2.72E+11,7.67E+10
903,LHS-000903,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,135,50, Non_reflective, Overhang,0.9,0.01,8,25,6,EnergyPlus Completed Successfully,2,0,0,0,10.85,1.28E+11,4.17E+11,3.70E+11,1.10E+11
904,LHS-000904,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,45,75, Non_reflective, Overhang,0.3,0.01,20,25,9,EnergyPlus Completed Successfully,2,0,0,0,19.33,3.06E+11,3.74E+11,1.02E+11,3.74E+11
905,LHS-000905,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,270,25, Non_reflective, none,0.3,0.005,8,25,6,EnergyPlus Completed Successfully,2,0,0,0,11.65,1.28E+11,4.17E+11,4.19E+10,2.65E+11
906,LHS-000906,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,45,75, Non_reflective, none,0.7,0.015,20,20,9,EnergyPlus Completed Successfully,2,0,0,0,16.43,2.82E+11,2.28E+11,3.22E+11,2.18E+11
907,LHS-000907,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,45,75, Reflective, Overhang,0.5,0.005,8,20,12,EnergyPlus Completed Successfully,2,0,0,0,9.71,1.28E+11,3.35E+11,4.43E+11,8.05E+10
908,LHS-000908,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,135,50, Reflective, none,0.7,0.015,20,25,9,EnergyPlus Completed Successfully,2,0,0,0,21,3.06E+11,3.74E+11,2.49E+11,1.43E+11
909,LHS-000909,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,270,50, Non_reflective, none,0.9,0.02,4,15,6,EnergyPlus Completed Successfully,2,0,0,0,10.86,6.67E+10,1.55E+11,9.23E+11,4.66E+10
910,LHS-000910,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,90,75, Non_reflective, Overhang,0.7,0.015,16,10,15,EnergyPlus Completed Successfully,2,0,0,0,13.05,2.46E+11,1.67E+11,5.61E+11,8.17E+10
911,LHS-000911,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,90,25, Reflective, none,0.1,0.005,4,10,12,EnergyPlus Completed Successfully,2,0,0,0,10.06,6.70E+10,1.67E+11,9.73E+10,6.66E+10
912,LHS-000912,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,0,50, Reflective, none,0.1,0.02,8,25,9,EnergyPlus Completed Successfully,2,0,0,0,15.93,1.27E+11,3.74E+11,5.23E+11,6.86E+10
913,LHS-000913,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,225,75, Non_reflective, Overhang,0.3,0.01,12,10,6,EnergyPlus Completed Successfully,2,0,0,0,16.91,1.86E+11,1.30E+11,3.01E+11,1.54E+11
914,LHS-000914,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,45,50, Non_reflective, Overhang,0.3,0.005,12,10,6,EnergyPlus Completed Successfully,2,0,0,0,9.68,1.86E+11,1.67E+11,3.96E+11,7.60E+10
915,LHS-000915,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,0,25, Reflective, none,0.3,0.015,24,10,6,EnergyPlus Completed Successfully,2,0,0,0,13.1,3.36E+11,8.16E+10,5.98E+11,3.25E+10
916,LHS-000916,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,45,25, Reflective, none,0.9,0.005,20,25,6,EnergyPlus Completed Successfully,2,0,0,0,14.1,2.82E+11,3.02E+11,2.02E+11,1.10E+11
917,LHS-000917,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,270,25, Reflective, Overhang,0.5,0.01,24,10,12,EnergyPlus Completed Successfully,2,0,0,0,10.3,3.66E+11,1.67E+11,1.91E+11,6.74E+10
918,LHS-000918,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,270,75, Reflective, Overhang,0.9,0.02,16,25,12,EnergyPlus Completed Successfully,2,0,0,0,19.24,2.46E+11,3.74E+11,2.80E+11,1.46E+11
919,LHS-000919,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,315,75, Reflective, none,0.5,0.005,16,15,9,EnergyPlus Completed Successfully,2,0,0,0,14.95,2.46E+11,2.12E+11,4.56E+11,9.84E+10
920,LHS-000920,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,45,25, Non_reflective, none,0.3,0.01,12,25,15,EnergyPlus Completed Successfully,2,0,0,0,15.47,1.74E+11,3.02E+11,4.28E+10,2.26E+11
921,LHS-000921,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,315,50, Reflective, none,0.3,0.015,12,15,6,EnergyPlus Completed Successfully,2,0,0,0,11.58,1.89E+11,2.52E+11,3.95E+11,8.97E+10
922,LHS-000922,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,225,50, Reflective, Overhang,0.3,0.015,8,15,9,EnergyPlus Completed Successfully,2,0,0,0,12.45,1.27E+11,2.49E+11,2.25E+11,8.57E+10
923,LHS-000923,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,0,25, Reflective, Overhang,0.3,0.015,20,20,15,EnergyPlus Completed Successfully,2,0,0,0,14.29,3.06E+11,3.30E+11,9.86E+10,1.39E+11
924,LHS-000924,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,180,75, Non_reflective, none,0.7,0.015,12,15,6,EnergyPlus Completed Successfully,2,0,0,0,14.63,1.89E+11,2.52E+11,3.60E+11,2.50E+11
925,LHS-000925,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,135,25, Reflective, Overhang,0.3,0.015,4,15,6,EnergyPlus Completed Successfully,2,0,0,0,11.69,6.77E+10,2.52E+11,4.39E+11,3.27E+10
926,LHS-000926,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,45,75, Non_reflective, Overhang,0.9,0.01,4,20,12,EnergyPlus Completed Successfully,2,0,0,0,23.26,6.70E+10,2.93E+11,2.21E+11,2.04E+11
927,LHS-000927,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,45,25, Non_reflective, none,0.5,0.005,20,15,15,EnergyPlus Completed Successfully,2,0,0,0,13.54,3.10E+11,2.52E+11,4.80E+10,2.26E+11
928,LHS-000928,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,180,50, Non_reflective, Overhang,0.3,0.02,4,25,12,EnergyPlus Completed Successfully,2,0,0,0,14.92,6.70E+10,4.12E+11,1.49E+11,1.89E+11
929,LHS-000929,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,270,50, Non_reflective, Overhang,0.5,0.005,8,10,9,EnergyPlus Completed Successfully,2,0,0,0,14.51,1.27E+11,1.67E+11,1.31E+11,1.43E+11
930,LHS-000930,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,270,75, Reflective, Overhang,0.3,0.02,24,15,9,EnergyPlus Completed Successfully,2,0,0,0,18.45,3.66E+11,2.12E+11,2.05E+11,1.80E+11
931,LHS-000931,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,45,50, Non_reflective, Overhang,0.7,0.005,20,20,6,EnergyPlus Completed Successfully,2,0,0,0,15.03,2.82E+11,2.28E+11,1.23E+11,2.16E+11
932,LHS-000932,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,135,25, Reflective, Overhang,0.5,0.005,12,25,9,EnergyPlus Completed Successfully,2,0,0,0,12.12,1.74E+11,3.02E+11,4.14E+11,4.57E+10
933,LHS-000933,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,0,50, Reflective, none,0.5,0.01,16,15,15,EnergyPlus Completed Successfully,2,0,0,0,22.16,2.46E+11,2.12E+11,1.16E+11,1.54E+11
934,LHS-000934,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,315,75, Reflective, Overhang,0.1,0.02,24,10,12,EnergyPlus Completed Successfully,2,0,0,0,23.79,3.66E+11,1.30E+11,2.27E+11,1.39E+11
935,LHS-000935,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,225,25, Non_reflective, none,0.7,0.01,16,20,6,EnergyPlus Completed Successfully,2,0,0,0,12.99,2.49E+11,3.35E+11,2.88E+11,1.05E+11
936,LHS-000936,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,315,75, Reflective, Overhang,0.5,0.02,24,25,6,EnergyPlus Completed Successfully,2,0,0,0,14.84,3.70E+11,4.17E+11,5.11E+11,1.21E+11
937,LHS-000937,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,315,50, Reflective, none,0.3,0.02,16,20,6,EnergyPlus Completed Successfully,2,0,0,0,11.28,2.46E+11,3.30E+11,3.85E+11,1.15E+11
938,LHS-000938,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,45,75, Reflective, none,0.7,0.005,8,10,12,EnergyPlus Completed Successfully,2,0,0,0,15.38,1.21E+11,8.16E+10,3.92E+11,5.62E+10
939,LHS-000939,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,0,50, Non_reflective, none,0.9,0.01,24,10,12,EnergyPlus Completed Successfully,2,0,0,0,15.21,3.66E+11,1.30E+11,1.92E+11,1.91E+11
940,LHS-000940,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,45,25, Non_reflective, none,0.9,0.02,4,15,12,EnergyPlus Completed Successfully,2,0,0,0,14.45,6.70E+10,2.12E+11,5.08E+11,2.86E+10
941,LHS-000941,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,45,75, Reflective, Overhang,0.7,0.015,8,20,9,EnergyPlus Completed Successfully,2,0,0,0,12.68,1.27E+11,3.30E+11,3.98E+11,8.35E+10
942,LHS-000942,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,180,25, Reflective, none,0.9,0.015,20,10,12,EnergyPlus Completed Successfully,2,0,0,0,15.17,2.82E+11,8.16E+10,3.30E+11,3.90E+10
943,LHS-000943,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,270,50, Non_reflective, Overhang,0.1,0.015,8,10,6,EnergyPlus Completed Successfully,2,0,0,0,25.08,1.27E+11,1.30E+11,2.49E+11,1.28E+11
944,LHS-000944,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,45,50, Reflective, Overhang,0.7,0.02,8,15,6,EnergyPlus Completed Successfully,2,0,0,0,20.48,1.21E+11,1.55E+11,6.47E+11,2.42E+10
945,LHS-000945,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,45,25, Reflective, none,0.5,0.005,12,25,15,EnergyPlus Completed Successfully,2,0,0,0,9.02,1.89E+11,4.17E+11,3.16E+11,8.79E+10
946,LHS-000946,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,270,50, Reflective, Overhang,0.7,0.01,4,10,9,EnergyPlus Completed Successfully,2,0,0,0,16.42,6.67E+10,8.16E+10,3.73E+11,2.17E+10
947,LHS-000947,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,45,75, Non_reflective, Overhang,0.7,0.005,12,25,15,EnergyPlus Completed Successfully,2,0,0,0,24.17,1.86E+11,3.74E+11,8.72E+10,3.44E+11
948,LHS-000948,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,180,50, Non_reflective, Overhang,0.1,0.015,24,20,9,EnergyPlus Completed Successfully,2,0,0,0,16.02,3.36E+11,2.28E+11,5.56E+10,3.39E+11
949,LHS-000949,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,315,25, Reflective, Overhang,0.1,0.015,20,10,6,EnergyPlus Completed Successfully,2,0,0,0,12.76,3.06E+11,1.67E+11,3.39E+11,5.10E+10
950,LHS-000950,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,180,75, Reflective, Overhang,0.1,0.02,8,10,6,EnergyPlus Completed Successfully,2,0,0,0,10.22,1.27E+11,1.67E+11,5.76E+11,5.65E+10
951,LHS-000951,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,90,50, Reflective, Overhang,0.1,0.015,24,10,9,EnergyPlus Completed Successfully,2,0,0,0,12.22,3.66E+11,1.67E+11,2.30E+11,8.58E+10
952,LHS-000952,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,180,75, Reflective, none,0.9,0.02,8,25,9,EnergyPlus Completed Successfully,2,0,0,0,11.8,1.27E+11,4.12E+11,5.41E+11,7.78E+10
953,LHS-000953,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,270,75, Non_reflective, none,0.5,0.01,8,25,6,EnergyPlus Completed Successfully,2,0,0,0,11.62,1.28E+11,4.17E+11,2.68E+11,2.28E+11
954,LHS-000954,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,315,50, Non_reflective, Overhang,0.9,0.005,24,10,9,EnergyPlus Completed Successfully,2,0,0,0,17.9,3.66E+11,1.30E+11,2.13E+11,1.54E+11
955,LHS-000955,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,45,25, Non_reflective, none,0.7,0.01,12,25,6,EnergyPlus Completed Successfully,2,0,0,0,11.94,1.86E+11,4.12E+11,1.94E+11,1.50E+11
956,LHS-000956,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,315,75, Reflective, none,0.7,0.02,12,25,9,EnergyPlus Completed Successfully,2,0,0,0,10.29,1.86E+11,4.12E+11,3.37E+11,1.44E+11
957,LHS-000957,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,315,50, Reflective, none,0.3,0.005,16,10,6,EnergyPlus Completed Successfully,2,0,0,0,15.5,2.28E+11,8.16E+10,1.08E+11,1.42E+11
958,LHS-000958,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,180,50, Non_reflective, none,0.7,0.015,20,20,15,EnergyPlus Completed Successfully,2,0,0,0,15.19,3.06E+11,2.93E+11,1.31E+11,2.48E+11
959,LHS-000959,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,135,75, Non_reflective, Overhang,0.1,0.005,4,20,6,EnergyPlus Completed Successfully,2,0,0,0,10.25,6.70E+10,3.30E+11,4.39E+10,3.77E+11
960,LHS-000960,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,315,75, Reflective, Overhang,0.9,0.015,8,25,9,EnergyPlus Completed Successfully,2,0,0,0,19.53,1.21E+11,3.02E+11,3.39E+11,1.06E+11
961,LHS-000961,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,225,75, Reflective, none,0.9,0.005,24,15,15,EnergyPlus Completed Successfully,2,0,0,0,18.09,3.66E+11,2.12E+11,5.05E+11,1.02E+11
962,LHS-000962,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,315,75, Reflective, none,0.5,0.01,8,20,15,EnergyPlus Completed Successfully,2,0,0,0,13.42,1.27E+11,3.30E+11,2.03E+11,1.47E+11
963,LHS-000963,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,45,25, Reflective, Overhang,0.3,0.02,16,20,6,EnergyPlus Completed Successfully,2,0,0,0,9.29,2.49E+11,3.35E+11,4.43E+11,6.55E+10
964,LHS-000964,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,45,75, Non_reflective, none,0.3,0.005,12,10,9,EnergyPlus Completed Successfully,2,0,0,0,14.2,1.89E+11,1.70E+11,6.36E+10,4.11E+11
965,LHS-000965,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,135,50, Non_reflective, none,0.1,0.015,16,25,12,EnergyPlus Completed Successfully,2,0,0,0,10.06,2.46E+11,4.12E+11,3.73E+10,4.02E+11
966,LHS-000966,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,180,25, Non_reflective, none,0.9,0.02,20,10,6,EnergyPlus Completed Successfully,2,0,0,0,8.4,3.10E+11,1.70E+11,6.48E+11,5.95E+10
967,LHS-000967,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,0,50, Non_reflective, none,0.5,0.01,20,15,9,EnergyPlus Completed Successfully,2,0,0,0,11.06,3.06E+11,2.49E+11,1.96E+11,1.78E+11
